"country","iso3c","date","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","C1_ma"
"Afghanistan","AFG",2003-02-01,0.254585314691356,0.533792412159977,0.261895382936434,0.527541658231275,0.295637646006261,0.476451871290975,0.261506433348907,0.538462797033773,0.533557504459284,0.379934078025185,NA
"Afghanistan","AFG",2003-05-01,0.133729875493775,0.491623961280998,0.352314496089075,0.464942764519951,0.310940265532459,0.361609209846979,0.274489752675506,0.547451193236228,0.446214189929521,0.487088682697026,0.194157595092565
"Afghanistan","AFG",2003-11-01,0.147106119286931,0.410221271106805,0.343290399521079,0.49913500281043,0.344300632034185,0.379315149334977,0.33925734385113,0.504850045276621,0.479870861406157,0.550843597833942,0.140417997390353
"Afghanistan","AFG",2004-02-01,0.109844234707852,0.556866251798947,0.392404933787249,0.470641808942415,0.390557142151162,0.4430723621031,0.400731718948249,0.438682968166255,0.312133232489048,0.514611515952293,0.128475176997391
"Afghanistan","AFG",2004-05-01,0.153573922916261,0.461788345159956,0.510673155201173,0.439770156686727,0.369959974347896,0.339071100604737,0.343586479696707,0.537372808029244,0.461765978245944,0.473706674494878,0.131709078812056
"Afghanistan","AFG",2004-08-01,0.0811325815053696,0.458285982650203,0.347801388914893,0.441597797034404,0.392969199816637,0.425200562942421,0.334970084367487,0.568513894455756,0.34615680803628,0.523340808312835,0.117353252210815
"Afghanistan","AFG",2004-11-01,0.102921247691203,0.448421527921523,0.497175411921221,0.465305747537766,0.486795618997504,0.471169907498963,0.296313603538362,0.578275733716091,0.232759147878697,0.463358512226326,0.0920269145982861
"Afghanistan","AFG",2005-05-01,0.128621347289118,0.578402823160949,0.428484248191646,0.536510418484972,0.436165038457757,0.410187648922919,0.247035137131371,0.517058556120672,0.360296858360423,0.400166007953553,0.11577129749016
"Afghanistan","AFG",2005-08-01,0.0945421028639381,0.371335695644739,0.350312868262726,0.28560120407149,0.479423169211458,0.580398646367609,0.454218465493513,0.442720680756815,0.440157460167817,0.506057477039089,0.111581725076528
"Afghanistan","AFG",2005-11-01,0.0804029633365514,0.435307037463038,0.362326499480727,0.389632469513462,0.596053846227663,0.478051468429727,0.461970676406444,0.467436726115787,0.318492259218461,0.49676617249539,0.0874725331002447
"Afghanistan","AFG",2006-02-01,0.0405489238512555,0.399157761738814,0.319317372892974,0.327166787122249,0.577985511211089,0.486646941300884,0.560195254930146,0.435012465565305,0.506328707061684,0.464806783852508,0.0604759435939034
"Afghanistan","AFG",2006-04-01,0.0489795460921023,0.539799472442943,0.413235872063501,0.338246180760742,0.543586026051901,0.4711052068442,0.447056235920677,0.495808107054748,0.355761966114203,0.508943826302806,0.0447642349716789
"Afghanistan","AFG",2006-07-01,0.131477123114682,0.51436009100065,0.329580002998376,0.237176654041386,0.605056481960464,0.541253827735387,0.446950696572048,0.465290057059743,0.483418250437855,0.482939132281471,0.0902283346033923
"Afghanistan","AFG",2006-10-01,0.135284523058686,0.440939403805215,0.39431049223702,0.337425970223202,0.453051662987775,0.405871714028498,0.52345216205056,0.525079583061438,0.505197707551296,0.543497657761741,0.133380823086684
"Afghanistan","AFG",2007-01-01,0.175660748165963,0.43806958200458,0.439213808959941,0.282508345717651,0.518809368074569,0.519867126648427,0.520047045232982,0.596409808232587,0.399705869909507,0.525526793716762,0.155472635612324
"Afghanistan","AFG",2007-04-01,0.0865380846411269,0.58950928857795,0.428823482472795,0.31016888001632,0.520907697767676,0.363023937009719,0.43053421550095,0.491921091486947,0.360304317581672,0.487605004187896,0.131099416403545
"Afghanistan","AFG",2007-07-01,0.113119246160896,0.538624112556799,0.376415683211812,0.38343113706287,0.464520651731848,0.47985923048614,0.413351722967416,0.428002166151124,0.385709842283962,0.469392005332925,0.0998286654010113
"Afghanistan","AFG",2007-10-01,0.125689023712143,0.657794239014179,0.373914044350628,0.412547242027947,0.509311544527007,0.404459413013844,0.468764269105088,0.416513176729434,0.447727162646721,0.447271713256758,0.119404134936519
"Afghanistan","AFG",2008-01-01,0.0414052721977403,0.56002459529782,0.321205089719126,0.372051141041588,0.579938757662638,0.501139314776502,0.50193744020508,0.462946735737574,0.508800276149395,0.58584898453083,0.0835471479549414
"Afghanistan","AFG",2008-04-01,0.128908053981193,0.412792448630281,0.39574501783522,0.255445140953218,0.507502912938711,0.574493511473187,0.55041075460438,0.443191276717388,0.490201856603575,0.559569369314128,0.0851566630894667
"Afghanistan","AFG",2008-07-01,0.0704578432128909,0.55695980375715,0.378076984895509,0.355980282561243,0.650961989459188,0.433010420602184,0.418083666108787,0.443595572602843,0.450533698483808,0.462516085017492,0.0996829485970421
"Afghanistan","AFG",2009-01-01,0.227736354548332,0.528831238475813,0.401777070828994,0.478617739888194,0.448211285641993,0.563674361680546,0.251213391261049,0.665384361823657,0.477295638607241,0.51467485984223,0.149097098880612
"Afghanistan","AFG",2009-04-01,0.163939486827673,0.568451157736682,0.313552426796993,0.400845005876862,0.589083204125023,0.557166096602149,0.265176376544313,0.564821410494842,0.584145726166038,0.528128618217605,0.195837920688003
"Afghanistan","AFG",2009-07-01,0.102466880355649,0.511770272635358,0.321325471177587,0.312678859577992,0.515874438277971,0.494495887242349,0.39500515435255,0.500421456473325,0.475804570154207,0.5696774444426,0.133203183591661
"Afghanistan","AFG",2009-10-01,0.1106630732656,0.595299481655318,0.290173069073301,0.299966957559801,0.536241668089236,0.456068414396988,0.311054306244808,0.489630890051616,0.506990846079566,0.507410416718939,0.106564976810625
"Afghanistan","AFG",2010-01-01,0.234302611211484,0.58773145448503,0.408223037732302,0.317420846800461,0.554228342989864,0.526625241441937,0.20592167032152,0.535167508251201,0.5667219981168,0.628941866119257,0.172482842238542
"Afghanistan","AFG",2010-04-01,0.234927493785142,0.530903924566448,0.41930634609809,0.335702594109706,0.394327915438031,0.456658465411365,0.289446835697155,0.470240398025432,0.550042534758042,0.488630258789073,0.234615052498314
"Afghanistan","AFG",2010-07-01,0.230220197434446,0.286688754954844,0.487652614880345,0.335535702985242,0.338311853482616,0.55995901451917,0.340157596328588,0.456515896666432,0.484399946411363,0.491756939809349,0.232573845609794
"Afghanistan","AFG",2010-10-01,0.0758375407479118,0.36015400660136,0.308102309051058,0.384619279872641,0.443502740839025,0.505843598940935,0.367726165774748,0.512180225067736,0.486719221278159,0.556431591681461,0.153028869091179
"Afghanistan","AFG",2011-01-01,0.140353051517579,0.522497330341744,0.243247326540062,0.460729346898192,0.428181772632502,0.491537584592483,0.2894122967668,0.513422735708953,0.526686179030197,0.600415217892716,0.108095296132746
"Albania","ALB",2003-05-01,0.315925446878016,0.0899348817869858,0.385847540257823,0.23510368792018,0.664029248654499,0.555556703804151,0.614017889481949,0.38452496539255,0.443781775922636,0.459328955565154,NA
"Albania","ALB",2003-08-01,0.372148565800202,0.182798669807051,0.423523377425656,0.223495834533527,0.649411915569665,0.372610213551119,0.66566943990731,0.451945256362637,0.617189043321104,0.46237969187253,0.344037006339109
"Albania","ALB",2003-11-01,0.381090525802794,0.158887943920755,0.439945369447542,0.198748587979111,0.590021334091303,0.397211919245801,0.718696183972668,0.488517180086505,0.688967406744428,0.496063299556178,0.376619545801498
"Albania","ALB",2004-02-01,0.235388370540065,0.0950490319078432,0.462198325300514,0.200554427567428,0.56188970042116,0.535163251259359,0.686434569172388,0.381279055263458,0.635610764319871,0.592638199565878,0.30823944817143
"Albania","ALB",2004-05-01,0.262611915012411,0.286739847016003,0.483699150992094,0.242902630822093,0.644304604034263,0.482259729215856,0.732775202157048,0.469556722647782,0.698907102858884,0.47788478760702,0.249000142776238
"Albania","ALB",2004-08-01,0.351954106906924,0.0838722813160181,0.437133295118468,0.266064357883484,0.531023490127615,0.576774700156404,0.763514071884871,0.512812245237914,0.644036475578487,0.452277764693223,0.307283010959668
