"country","iso3c","date","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","C1_ma"
"Afghanistan","AFG",2003-02-01,0.196737261500736,0.417177140329955,0.707728954735528,0.435837448002449,0.424016089341457,0.61173503391953,0.663652046197755,0.513479855055102,0.51157051456833,0.412254173955787,NA
"Afghanistan","AFG",2003-05-01,0.0846077652711044,0.458312569937634,0.628937475389854,0.548876546613042,0.312979628078104,0.620839354261767,0.605729139889447,0.425111012032187,0.437489242640109,0.505623921709985,0.14067251338592
"Afghanistan","AFG",2003-11-01,0.1001608368317,0.408958858793869,0.572125222183375,0.54316554554224,0.285346173767521,0.553694511562965,0.601615828440098,0.390746060226111,0.352787776731875,0.466065041667286,0.0923843010514024
"Afghanistan","AFG",2004-02-01,0.0442581602965893,0.537853045345742,0.620609116899132,0.509846633596207,0.446560857836705,0.472533486402778,0.526137724696575,0.387471512163687,0.330010227442256,0.411946078192754,0.0722094985641448
"Afghanistan","AFG",2004-05-01,0.108394336432679,0.517890641200895,0.473071151776297,0.601089260674302,0.251628229516923,0.519572988697752,0.554330053920179,0.406773351733038,0.428364528626771,0.581129693681727,0.0763262483646343
"Afghanistan","AFG",2004-08-01,0.0466477600164762,0.457692401379475,0.592257214166656,0.557476685001127,0.331005669038684,0.50686249057816,0.573343285704409,0.29432953301382,0.437151948457342,0.442946913742825,0.0775210482245778
"Afghanistan","AFG",2004-11-01,0.115935481116381,0.519060726467947,0.527033458362328,0.580956996166168,0.309428188677942,0.372562321339969,0.593552228533083,0.299239254740511,0.340822438753001,0.389145180711846,0.0812916205664288
"Afghanistan","AFG",2005-05-01,0.0709027364652876,0.569737102319038,0.581497784197998,0.483576022430848,0.325185260369015,0.501384147604201,0.659935063762221,0.480664736346299,0.411945114398374,0.414743703059,0.0934191087908345
"Afghanistan","AFG",2005-08-01,0.105280566470107,0.389432435052134,0.582352819103312,0.649160224998557,0.549286311453371,0.384192918764289,0.588172786494512,0.458211319057569,0.351939987644659,0.470229290718321,0.0880916514676972
"Afghanistan","AFG",2005-11-01,0.0672429196394447,0.470079399689418,0.624275215835429,0.591684280777703,0.428160321677241,0.285645683619652,0.508232319507696,0.412355355763829,0.31160290083856,0.425143859282269,0.0862617430547757
"Afghanistan","AFG",2006-02-01,0.0641985570905756,0.367689717308748,0.664079377868392,0.627731131055173,0.514129898786667,0.295614948380212,0.433335215973306,0.543542894622745,0.375868787113562,0.459204361768099,0.0657207383650101
"Afghanistan","AFG",2006-04-01,0.0521335696366731,0.539466168899483,0.643108042061537,0.642074936619515,0.386561819938193,0.348242922546393,0.555273675887736,0.411401791830334,0.35481468926301,0.412128864774822,0.0581660633636243
"Afghanistan","AFG",2006-07-01,0.118167599085729,0.470719811899242,0.704608125575719,0.677794654215067,0.482073799271118,0.286903653900788,0.567024845977287,0.466795146658757,0.405548181902289,0.523455559622146,0.0851505843612009
"Afghanistan","AFG",2006-10-01,0.143001315304493,0.443435976283074,0.631610469909483,0.666184084306388,0.402332789437272,0.377286394881236,0.403092499765682,0.383419871293723,0.386835979385393,0.586746903060979,0.130584457195111
"Afghanistan","AFG",2007-01-01,0.145100111436118,0.500475002490703,0.600452538907603,0.68318270532602,0.47046428373837,0.340225928500664,0.476672808268548,0.340643232666807,0.433990921026616,0.489017000403828,0.144050713370306
"Afghanistan","AFG",2007-04-01,0.0745684410454377,0.562914777544425,0.680146510880313,0.686120222236922,0.364933999108803,0.369179424523467,0.490374883055275,0.427185204959121,0.362111981231729,0.423060993859351,0.109834276240778
"Afghanistan","AFG",2007-07-01,0.088125899920484,0.490382806112756,0.660901790460874,0.593337732864099,0.4229197160337,0.381058840008554,0.548434849045429,0.451470758068783,0.369006192260868,0.528256865247586,0.0813471704829609
"Afghanistan","AFG",2007-10-01,0.103426675518634,0.578247662211873,0.718094324420662,0.579822281452765,0.379843151371109,0.342326532185108,0.455200547722507,0.477580143332216,0.427475803288678,0.495094414652059,0.0957762877195591
"Afghanistan","AFG",2008-01-01,0.0489029847954772,0.507697374305886,0.771445440958213,0.595036233725582,0.47859695160624,0.306270762642278,0.500672788369591,0.44923979621204,0.353461939360114,0.547894584298153,0.0761648301570558
"Afghanistan","AFG",2008-04-01,0.110703859898341,0.463583416480326,0.637440151666156,0.695419789167317,0.580060601159927,0.333533253744843,0.487093412242044,0.400356945984521,0.344188480543696,0.491588385704578,0.0798034223469094
"Afghanistan","AFG",2008-07-01,0.0513949079745228,0.533177785811084,0.67409331945231,0.605885570312772,0.3766901273258,0.297095727802242,0.603154605666862,0.470294530483048,0.429567296854107,0.456246316490724,0.0810493839364322
"Afghanistan","AFG",2009-01-01,0.163689586703706,0.523017771112369,0.620051222958695,0.528844807672724,0.406916272620397,0.466776444709743,0.706973419163499,0.340126440181302,0.480231486977766,0.535908481164402,0.107542247339115
"Afghanistan","AFG",2009-04-01,0.126208480704363,0.513091129543919,0.686131594518305,0.578588336666018,0.413856458438284,0.349759072641888,0.72281087820866,0.483643023868331,0.483927049306788,0.516460588089084,0.144949033704035
"Afghanistan","AFG",2009-07-01,0.0984877823287114,0.476364318792702,0.694135448298034,0.644879054435201,0.428923919816234,0.379609263089874,0.587521478814843,0.414015997704633,0.392591083254443,0.521887865643405,0.112348131516537
"Afghanistan","AFG",2009-10-01,0.0943168023163386,0.501936756086734,0.744882166195796,0.676422425460318,0.345536292804275,0.363208482101601,0.601609247301731,0.469768866457296,0.404067556721002,0.527392116686024,0.096402292322525
"Afghanistan","AFG",2010-01-01,0.167122092336498,0.598146120128221,0.644631028671729,0.646568561356164,0.394160310785118,0.342520202417253,0.724649923978583,0.460501997336655,0.386646237387194,0.582655106578662,0.130719447326419
"Afghanistan","AFG",2010-04-01,0.183996801133729,0.551207457627636,0.584386843693745,0.648167573266131,0.431621755412288,0.449078636227543,0.609002373189286,0.539654057988319,0.450723752765348,0.551826983209195,0.175559446735114
"Afghanistan","AFG",2010-07-01,0.18488229245874,0.382764694793685,0.401388770407443,0.666695429541643,0.515328588838533,0.476658300284405,0.589638761362335,0.471334214450958,0.434563956161489,0.50302534159147,0.184439546796235
"Afghanistan","AFG",2010-10-01,0.0660856485447757,0.334956652641359,0.588056791902589,0.620491412652428,0.416124779567874,0.451481317576855,0.635238015152897,0.435598640518131,0.388696479126016,0.535987762593193,0.125483970501758
"Afghanistan","AFG",2011-01-01,0.0816991570527022,0.453579971347279,0.726327452802158,0.56564584149364,0.384931414938331,0.466397860621407,0.667577075713602,0.4078472052453,0.362735488666368,0.566373460772258,0.073892402798739
"Albania","ALB",2003-05-01,0.318986794189209,0.238016786559541,0.43922778080672,0.711069442418591,0.583028811283667,0.170245974051963,0.44488353571155,0.453072611977605,0.361520302204386,0.415439985245314,NA
"Albania","ALB",2003-08-01,0.327557141466583,0.324590410992726,0.493387260905231,0.714196196850838,0.450210336878209,0.216369594027717,0.359621340128114,0.507930573547564,0.417824365566542,0.609078734041846,0.323271967827896
