"country","iso3c","date","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10"
"Afghanistan","AFG","2003-02-01",-0.0684865027425339,-0.12839835790675,-0.043411277077747,-0.0799512717406561,-0.185490524579085,-0.0557307236819902,0.115459914170057,-0.0566204946840286,0.0124704016511343,0.113156864357674
"Afghanistan","AFG","2003-05-01",-0.105925715540543,-0.0876122677388864,-0.032820858041835,-0.0629523006726127,-0.185135670851576,-0.00028894623229757,0.19818987264537,-0.0529840710929129,0.0334029989762805,-0.00775504752822316
"Afghanistan","AFG","2003-11-01",-0.0933994176100155,-0.0732226068703103,-0.0778157209668216,-0.0696387925939268,-0.204303326691906,0.00815192336384246,0.136998984896366,0.000635204775646442,-0.04960909445894,-0.00707878875323567
"Afghanistan","AFG","2004-02-01",-0.10153428487083,-0.0860303541665377,0.0184115635673108,-0.0426746012814994,-0.157103920320042,0.0517853628472202,0.180210256306019,0.0599803651215443,0.0633437664638867,-0.00393539275896794
"Afghanistan","AFG","2004-05-01",-0.0942078318705011,-0.0257460332305194,-0.00420265073797192,-0.0509195130544672,-0.195464402749867,0.0416740888752312,0.168734588239905,-0.052494405866802,0.0418758140465822,0.0379639205217351
"Afghanistan","AFG","2004-08-01",-0.117160925641303,-0.079195528169948,-0.0452534980889262,-0.0183066954154461,-0.139870818514367,-0.0111809992327458,0.160292058106492,-0.0428665556816025,0.116317075741584,-0.00576645112093952
"Afghanistan","AFG","2004-11-01",-0.119031701145027,-0.020910782267352,-0.00483835825796024,-0.0652646250475271,-0.0813670326223194,-0.0405104689909322,0.22979084687108,-0.0446413375218833,0.185191402456776,0.0175842488348195
"Afghanistan","AFG","2005-05-01",-0.10249725807135,-0.070880307088246,0.0207763783264302,-0.0936594590389184,-0.110529217910692,-0.000864842178269203,0.219805167469438,-0.0419464023911398,0.0876386233314379,0.0782312969751882
"Afghanistan","AFG","2005-08-01",-0.115089684179707,-0.049842229032527,-0.0600359205021328,0.0692367961400521,-0.0684727550974459,-0.0229940704762932,0.0822521180411755,0.05244347268697,0.0183778144730483,0.00501790899062397
"Afghanistan","AFG","2005-11-01",-0.111023435400214,-0.0586852728901704,-0.060585256940885,0.0254844408272204,-0.0258515859969335,0.0519077482454286,0.156481487632225,0.0586519716919983,0.10320110338276,0.02162341389137
"Afghanistan","AFG","2006-02-01",-0.143150449933554,-0.0598149911336664,-0.0623757335725196,0.0598732265224954,6.39052620317378e-05,0.0536645251574045,0.059654889190301,0.00747224899280334,-0.024097050980108,0.0445897221431049
"Afghanistan","AFG","2006-04-01",-0.142582465588573,-0.0593331355475081,0.0108350459415005,0.0304974576081136,-0.0273956220979126,0.0578582436226934,0.128372460109018,0.0012312180127347,0.093134768560752,-0.00562885962292695
"Afghanistan","AFG","2006-07-01",-0.0956434108121041,-0.0853291045079356,-0.0293529503860231,0.105244650262713,0.00897352008753975,-0.0267576537885491,0.110117894214983,0.00304063870072128,0.0408134054940647,0.058089005909972
"Afghanistan","AFG","2006-10-01",-0.10044519056862,-0.0559096954519026,-0.0251810092010179,0.0143906797376161,-0.104533972080135,0.0472484604082744,0.0637947163822571,-0.0247998090687099,0.0454179491560575,-0.0539776642212103
"Afghanistan","AFG","2007-01-01",-0.089683687838249,-0.0192551541167865,-0.0434112589340223,0.0661010425891374,-0.0646005911041817,-0.0211761344958508,0.0547823885068667,-0.0290902218417644,0.114037796813944,-0.0503213273448287
"Afghanistan","AFG","2007-04-01",-0.124206910834286,-0.0683056308268172,0.0438187022972173,0.0406711405646895,-0.0726708336130055,0.0757262337557231,0.169938273575724,-0.0322537591424758,0.0612808193743502,0.000111559855381934
"Afghanistan","AFG","2007-07-01",-0.103893166577967,-0.0915296195281041,0.00995779621443378,0.0041382530304299,-0.104116404033408,0.00983752081673529,0.150460266825097,0.0723442575406897,0.0517706960298525,0.0224925404530314
"Afghanistan","AFG","2007-10-01",-0.0973754036717848,-0.118403261098588,0.0448869429444039,0.00371869627810407,-0.0759174011295513,0.0634937517681347,0.10931227488858,0.0539907980853146,-0.00504082850055791,0.0559814627220087
"Afghanistan","AFG","2008-01-01",-0.130725418032349,-0.0911222548374504,-0.0199356166993009,0.037925027869182,-0.00805322688097582,0.0275229183149742,0.0526064949018666,0.0416505470582856,-0.0542463760067438,-0.0626725415762556
"Afghanistan","AFG","2008-04-01",-0.106750436150924,-0.022133555641877,-0.0743937797330409,0.0959796335958236,-0.0805927644132462,-0.0205627754585086,0.0285271799711002,0.0741372638422824,0.0105485681534418,-0.0162993013770779
"Afghanistan","AFG","2008-07-01",-0.132915444827269,-0.0680454650091426,-0.013141875395963,0.0381521079779198,0.0250392364537335,0.0628866794686577,0.153048266815845,0.0213030395553266,-0.0104618790996286,0.0583721340428374
"Afghanistan","AFG","2009-01-01",-0.0776553863856799,-0.0497588210383518,-0.0314285809994634,-0.0736656457467448,-0.0727575238901936,-0.144959340843739,0.144593940247719,-0.118207870450932,0.0529124984759717,-0.00334456077780225
"Afghanistan","AFG","2009-04-01",-0.100814700506352,-0.105800196074287,-0.0598631876453576,-0.0181709424431068,0.0197719559579393,-0.0973779243103449,0.111307100809875,-0.0901445139677334,-0.0752715724358994,0.029926324203395
"Afghanistan","AFG","2009-07-01",-0.115583813222061,-0.0922379835216987,-0.0318050715672669,0.0578291978536198,-0.0485631357461268,-0.0255717855146987,0.14413177137646,-0.027873736466793,-0.0203660383316641,-0.0239360019841915
"Afghanistan","AFG","2009-10-01",-0.0977688436752156,-0.128896903897457,-0.0460514824721172,0.0455729556570118,-0.0529021875202109,-0.0324694825762229,0.18083802082768,-0.0367479584069313,-0.0539795898776587,0.0815242368344505
"Afghanistan","AFG","2010-01-01",-0.0596730705020348,-0.0750444861464714,-0.0185690730508267,0.0260606677053613,-0.0363020680796456,-0.108414981191659,0.199276320748659,-0.112479900156085,-0.113285766274674,-0.0383966419359808
"Afghanistan","AFG","2010-04-01",-0.0581696756962716,-0.0789667348708113,-0.0200594721515112,0.0173697167540544,-0.124266480890146,-0.0589751442640143,0.140188273105889,-0.0345346768367566,-0.0444138058309199,0.0334391331322403
"Afghanistan","AFG","2010-07-01",-0.0738060266119341,0.00993194330540938,-0.0715878584879325,0.016149968438204,-0.163487786883491,-0.0913710456226112,0.129755317713775,0.0412434572067608,-0.0109913795350932,-0.0230364363367719
"Afghanistan","AFG","2010-10-01",-0.125454742073444,-0.0669914595004498,-0.0946622416552262,-0.007941484334146,-0.0753186311157423,-0.0426361489345324,0.123299275495177,0.00184019309802412,-0.0182223576628193,-0.0605299665630519
"Afghanistan","AFG","2011-01-01",-0.0959977909476438,-0.139272937324914,-0.0735400230130285,-0.0363957071923818,-0.0962671537166633,-0.0649723404620167,0.136760186397538,-0.00748633323537794,-0.0659507534394855,-0.0176806118104603
"Albania","ALB","2003-05-01",-0.0627791794263566,0.0543516336290861,-0.16517216171475,0.111657118631343,0.0285898719800447,0.0576257108761476,0.0268163854046569,0.124590538055614,0.0388292579205935,0.0282390517537278
"Albania","ALB","2003-08-01",-0.0115795873768713,0.0640564234085635,-0.148216834628627,0.152223866048711,-0.00402680811563781,0.182656835373056,-0.0718028861655067,0.0264094858243564,-0.124033330254487,-0.00460611558433558
"Albania","ALB","2003-11-01",-0.00985808085137942,0.0683835267708715,-0.153968077816246,0.164998580118926,-0.0483358504419115,0.141551255726394,-0.13449314755219,0.00435588826404889,-0.123939180970603,-0.0626490698203984
"Albania","ALB","2004-02-01",-0.0665959719744124,0.0899145066325901,-0.151839933259159,0.180445314978917,-0.052048256962755,0.0495978094833325,-0.0920340376461791,0.128262390883303,-0.185502851752803,-0.127008304250884
"Albania","ALB","2004-05-01",-0.0543157670325722,0.0607353584386975,-0.0692761474089346,0.146798952143354,-0.000468853739135814,0.117060317735179,-0.183160105527299,0.0424960796233036,-0.105383625824656,0.0248653541927197
"Albania","ALB","2004-08-01",-0.0223737677746563,0.0899117098102968,-0.181506251637607,0.115350523286666,-0.0687074528683774,0.0455356222312207,-0.208971002141871,0.0774542898086441,-0.0176789327727367,0.0413386114306242
"Albania","ALB","2004-11-01",0.00664751444753714,0.055091594691538,-0.19924620707769,0.128768882286486,-0.00588759340469455,0.0447296138714354,-0.10456998091971,0.0304138768343563,0.0722909021403138,0.076330052099528
"Albania","ALB","2005-02-01",-0.0158772703365568,0.0592413048699392,-0.0736636304175828,0.14113176988094,-0.0588451662495576,0.050768361022936,-0.0753424501193203,0.0407860717729712,-0.0319541017035838,-0.00300041451774755
"Albania","ALB","2005-05-01",-0.0216960090710426,0.0936244292615424,-0.141058119130065,0.177032663351219,-0.0635877146592883,-0.00722836295261991,-0.0648623058170444,0.0974395273285488,-0.0238217677833842,-0.0672061804290683
"Albania","ALB","2005-08-01",-0.00534459280285622,0.104318970940467,-0.0840243332207509,0.155277379769702,-0.0148012346113952,0.0801219861856428,-0.0245512366359339,0.060558751181235,0.0430438816153479,0.0304130390484204
"Albania","ALB","2006-02-01",-0.0568565980497783,0.164480821843814,-0.0686692892974994,0.113600155763357,-0.0565160265741896,-0.0706744767109857,0.00314548521140596,0.217671887133348,0.105683209906834,-0.115901698669387
"Albania","ALB","2006-05-01",-0.0191711822991462,0.137952949373099,-0.0891667616528597,0.186006184077509,-0.0409457411528375,-0.065151879154255,0.0118236332860492,0.124220618969394,-0.0140664957504716,-0.168046472874256
"Albania","ALB","2006-08-01",0.00405532461696482,0.144350952679618,-0.0399691516342986,0.183820797953564,-0.0904632627541859,-0.0188143678794415,-0.0699594888892151,0.0811382790874104,0.0411541194369892,0.023722048953166
"Albania","ALB","2006-11-01",-0.00809518108229807,0.117747588487618,-0.0415567360837979,0.168190598791665,-0.10877858765505,-0.00661259206515276,-0.0312420886735097,0.0177592176899952,-0.0438331303546818,0.0289941074182872
"Albania","ALB","2007-02-01",-0.0033275660450586,0.11571240052759,-0.0367309998388127,0.195497200572934,-0.0532105301043111,0.0258065402157828,-0.0878453677747157,0.0111397820389167,-0.106624575157416,-0.0252039523641557
"Albania","ALB","2007-06-01",-0.0204662023205997,0.123086612542012,-0.0411505106588803,0.145259457354917,-0.0148136013450287,-0.0863056254285777,0.0278238140359944,0.0833799559204052,-0.0351957561740798,-0.010360407756016
"Albania","ALB","2007-09-01",0.0281891872488499,0.118973426680401,-0.00440499094152453,0.179302240854128,-0.0189977804165596,-0.10873034349877,-0.0253245401217665,0.0998243691469368,-0.0282744435402347,0.0346849489504174
"Albania","ALB","2007-12-01",0.0177652140784052,0.0883956320439347,-0.00195423322032806,0.0894597712222913,-0.052882278484639,-0.16975772754758,0.0153712980264473,0.0192926385068576,-0.0298889080820097,-0.0357409273694571
"Albania","ALB","2008-06-01",0.00897124734746605,0.103564442494565,-0.0512985346340557,0.155270781908889,-0.0970011043368663,-0.0460223542581832,-0.100995187649641,-0.0392842040322986,-0.0367251914695563,0.102707600740145
"Albania","ALB","2008-09-01",0.0433793374712418,0.101189440426528,-0.0184577213873537,0.120064577143119,-0.211329107117323,-0.0774602804020748,-0.117167812430708,0.0552420413421214,-0.0838370430900526,0.182750147132846
"Albania","ALB","2008-12-01",-0.00203620263748746,0.159484778307173,-0.0362132729862172,0.102822487265487,-0.0935280262005872,-0.058948939644073,-0.110650248516519,0.0846494391677034,0.0128033736557357,0.0731138788237048
"Albania","ALB","2009-03-01",0.0136833890652352,0.125934820571118,-0.138328385174803,0.174478736490622,-0.0343377844130211,0.0248261421764804,-0.104223362039347,0.000747620442022154,-0.0268180834936762,0.0271075363685452
