"iso2c","country","date","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10"
"AF","Afghanistan",2005-05-01,0.00939519333484206,-0.116098763524307,0.0397597524725085,-0.0552896691290744,0.0972589360052888,0.0656405265525604,0.0244608972252608,-0.131042228007843,0.2214496764927,-0.0291744205635868
"AF","Afghanistan",2005-08-01,0.0133986261179992,-0.135112417607755,0.0143994955293142,-0.00419396499178879,0.0702934794173815,-0.0924797314671703,0.0833117842944641,-0.094594402566941,0.206058872235242,0.0432069783275276
"AF","Afghanistan",2005-11-01,0.0160862838473811,-0.135255179570894,-0.0176963775504549,-0.0344362539006027,0.0379588871698033,-0.0988867870227861,-0.0215890213562344,-0.115434944341016,0.206680766974603,0.0182974264730461
"AF","Afghanistan",2006-02-01,0.0116258969527306,-0.146443342616002,0.0142127480028898,-0.0311786713851591,0.0640206133331186,-0.107996182662954,0.105945298313763,0.00640066296740843,0.164260830571437,0.0219166240568009
"AF","Afghanistan",2006-04-01,0.0155268830068454,-0.133855022373554,-0.0160370132684918,-0.0183381719127641,0.0777570169284028,-0.0775503455537097,0.0302175335612709,-0.0701509258354643,0.208289931502591,-0.0832281376975868
"AF","Afghanistan",2006-07-01,0.0150077135243826,-0.125013962367239,-0.0280718212734628,0.00344766860296533,0.0708417773447912,-0.119733447259283,0.0851150819047128,-0.0898994560890034,0.13811520632643,0.0312163374014102
"AF","Afghanistan",2006-10-01,0.0126631683657034,-0.111136680053639,0.0248574840474945,0.0440897924194559,0.086369296007471,-0.0371621133703335,0.129009649780746,0.0173712778459426,0.110711435475059,0.105519067512732
"AF","Afghanistan",2007-01-01,0.0154711488831788,-0.119591151453651,-0.00577315030465795,0.0533001767928488,0.0327261812632778,-0.0663114952691091,-0.0256286670062534,-0.0439675533398329,0.169730672834271,0.0283405468174232
"AF","Afghanistan",2007-04-01,0.0140667043810719,-0.128917926241409,-0.051702530583627,0.0237053174721499,0.0834418321294676,-0.0394507931260218,0.026177396622061,-0.167261120033399,0.159798683132783,0.0516348655817792
"AF","Afghanistan",2007-07-01,0.0129228121096383,-0.124834170063134,-0.0266805683860431,-0.00849412214673828,0.108880898573056,0.00583726888567626,0.0583893380655574,-0.129046146880821,0.179569757163219,0.0864276758735427
"AF","Afghanistan",2007-10-01,0.0133041558904188,-0.0876066044535001,-0.0604964010502606,-0.0195872214319249,0.093305426684528,-0.000405304748153797,0.0252435438365366,-0.10726429879909,0.0996242084860744,0.139867871751692
"AF","Afghanistan",2008-01-01,0.0156126667803449,-0.133687434490402,-0.0532402561600336,-0.0306169270347269,0.0938570689020036,-0.0984309740271968,0.00586584999578855,-0.120357891236022,0.160436134870993,0.0536619533716071
"AF","Afghanistan",2008-04-01,0.0171198864718511,-0.106144905107416,-0.0377232200349648,0.00761196974521152,0.0518690426775618,-0.125907519656507,0.0313292132315497,-0.0815361744769003,0.116438392016986,-0.0230441706900462
"AF","Afghanistan",2008-07-01,0.0145328443157323,-0.12244598460739,-0.0346325704215849,-0.0400750897646452,0.0707871812987209,-0.0994606304322707,-0.00683021687174247,-0.153042101071933,0.0969505484580687,0.0525862707104768
"AF","Afghanistan",2009-01-01,0.0116187396557879,-0.101019865439024,0.080130453149073,-0.00370471434450091,0.128844064843296,0.0717814342081523,-0.0761759587035071,-0.149094298441989,0.132552647050779,0.0724332919777299
"AF","Afghanistan",2009-04-01,0.0127214056648688,-0.109849035295408,0.0279052905839735,-0.0622384795695156,0.142002242850202,-0.0506277326927808,-0.0489803262771552,-0.155830976952224,0.0505590771040249,0.0371084357719742
"AF","Afghanistan",2009-07-01,0.0130761271253559,-0.130920146724259,0.00990397788409559,-0.00589372999569561,0.117409259636485,-0.049064284197637,0.0063549008216293,-0.102145065466882,0.0629118401242013,0.0494036041847067
"AF","Afghanistan",2009-10-01,0.0124595606970461,-0.142842824145181,0.00180832289398041,-0.0525753778061108,0.156556232224489,-0.0665077328444909,-0.0517672908314616,-0.190576853143734,0.062323396167434,0.130652705263538
"AF","Afghanistan",2010-01-01,0.00890890506530307,-0.0932047815083305,-0.0171450755569647,-0.0346414664563202,0.11617681912388,-0.0325326349386065,-0.00478715790346518,-0.225031857448081,0.0554434533337458,-0.0470251841663782
"AF","Afghanistan",2010-04-01,0.00803223027973934,-0.106582675217221,0.0356176161962984,0.0157584469481015,0.156646174310199,0.0631423692962795,0.105238698679289,-0.178784016552767,0.0974442237897859,0.134249534676316
"AF","Afghanistan",2010-07-01,0.011686579194414,-0.0990132042105483,0.0553331134117156,0.0561757565400364,0.0752139112535731,0.0917026118725562,0.0736004017521804,-0.163618717475269,0.191000571033175,0.0811096081916414
"AF","Afghanistan",2010-10-01,0.0113965479017832,-0.155142873935451,0.11021738670317,-0.031352840300529,0.139279561843504,-0.0218694400882718,0.0182652427082029,-0.0734408157218224,0.166775027511603,0.0299623480133265
"AF","Afghanistan",2011-01-01,0.00896955674798389,-0.131531571951941,0.0699727182840777,-0.0904542618266594,0.193851520618951,0.0170179326083993,-0.013647579504509,-0.154317085677278,0.0174830903753427,-0.0153531899404871
"AL","Albania",1998-04-01,-0.0441718991514797,-0.0595892013219309,0.0256668037762727,0.0481345425951892,-0.106735219893207,-0.0385273067742676,0.126737105147104,0.0518607102400567,-0.00789815511442485,0.106536579181596
"AL","Albania",1998-07-01,-0.0447436770419704,-0.0462365084512109,-0.0174101961050134,0.0340044362370625,-0.0976148674447302,-0.0250777464492962,0.126126841027047,0.0868181514578832,0.073695320171593,0.118796998727649
"AL","Albania",1999-01-01,-0.0455758908620073,-0.0685920171794253,0.0115257408745113,0.0357177524514808,-0.0836298450379787,0.00705190052115556,0.0941360943423981,0.0916821742705502,0.0402213938678937,0.0227088292580435
"AL","Albania",1999-10-01,-0.0221053209294825,-0.0518058483663622,0.0814883535765183,0.066946286862509,-0.0960376411836669,-0.0200765679790181,0.135857657547752,0.0508228935886352,0.0298178958731552,0.139809785072921
"AL","Albania",2000-01-01,-0.021834331173564,-0.0843738283061364,0.026791321914643,0.0270303537824955,-0.0810025047097535,-0.0428121284604336,0.0631730902782652,0.0168203931734309,0.071192278609893,0.00249225305240123
"AL","Albania",2000-04-01,-0.0400942920639719,-0.0809099889993378,0.00728428773583099,-0.0170905550861666,-0.0687856068415784,-0.0329261317516766,0.0690378582976279,0.0682300971165797,-0.019126790646041,0.0159081093024465
"AL","Albania",2000-07-01,-0.0658072059570591,-0.0553033253833441,0.00897239143650196,0.0221851964740444,-0.0160213314283218,0.0493125547729951,0.0590159067097318,0.0120482954125744,0.0520585387556319,0.0382919121084945
"AL","Albania",2000-10-01,-0.0402122343592531,-0.0698606906633642,0.0121533032846304,0.0486833375582077,-0.0848997143676382,-0.00139227116156056,0.0410051774105179,-0.00165144250070381,0.0709796438771694,0.00472524351671837
"AL","Albania",2001-01-01,-0.0494825618703256,-0.0430744490007594,-0.0345475442766014,0.0223370126576223,-0.0719440214774456,0.0282724556638551,0.0551103992020955,-0.0244952002164831,0.0230401584265557,-0.00767510321072893
"AL","Albania",2001-04-01,-0.0562294299966558,-0.0357892096725343,-0.00135631700024738,0.0528462600843769,-0.0518677960457854,0.00762899413503905,0.0623568687710315,0.0793826199577821,-0.080231284278398,0.0394471205193683
"AL","Albania",2001-07-01,-0.0495732388566385,-0.0570643254526426,0.0161691840815065,0.0486677010515473,-0.0533187917214217,0.00176661647859028,-0.00239822234557117,-0.0451979396160688,0.0161216130562925,-0.00704950022058431
"AL","Albania",2001-10-01,-0.0439218694211445,-0.0341377608188131,-0.0562996057034441,0.0112303500936793,-0.0816207589561507,-0.0114729394709699,0.0284272452001361,0.0268488898636097,0.093695441199571,0.0226192008957194
"AL","Albania",2002-01-01,-0.0394095486402615,-0.0778975826040321,0.00115724448375728,0.0427722122979267,-0.0975068396045689,0.0294584765870907,0.0280782562618561,0.0566256921277337,0.0373373241440059,0.0495827434435642
"AL","Albania",2002-07-01,-0.0404639369116672,-0.0478550021692682,0.00927721872905666,0.0430692515440027,-0.120855033842135,-0.0317382113852563,0.0624520356353818,0.0864241335919141,0.0750814593539523,-0.0447422131846982
"AL","Albania",2002-10-01,0.0145235046365219,-0.0527994670759099,0.03436195258681,0.0243511855364328,-0.0210470355074401,-0.13347147846112,0.126931207923517,-0.0494785398371029,0.200223030534474,-0.0804628389699587
"AL","Albania",2003-05-01,0.015876614040907,-0.0348833254671436,0.076637861352861,-0.0059520595098151,-0.0967225689501141,-0.184773099748285,0.136964555722839,0.0427605286774385,0.187491132957485,0.00502974812752459
"AL","Albania",2003-08-01,0.0157775326532699,-0.0491597316048011,0.0755486346790852,0.0426105401820762,-0.092742145327431,-0.167973992350739,0.173954628245265,0.0882124765557997,0.0255157544393194,0.0165112007906371
"AL","Albania",2003-11-01,0.0157803563963974,-0.0514534015422204,0.125704145813965,0.0402440422371681,-0.0768829337550555,-0.171253625432541,0.224874424948697,0.104795775927635,0.0142451657422739,0.0273948998401784
"AL","Albania",2004-02-01,0.0156311161934674,-0.0711259574630741,0.0477990548270715,0.0270595532937364,-0.0984067725075278,-0.129529136732641,0.196799230677609,0.0891102649289491,0.0484337794146682,-0.0630133581462402
"AL","Albania",2004-05-01,0.0165447760463353,-0.0677489637984189,0.0589069561205513,0.0375498459748169,-0.0806801432547536,-0.182103870297743,0.25712752509219,0.150558993894585,0.0807299163769349,0.0666441122354867
"AL","Albania",2004-08-01,0.0152139007845656,-0.0422329709703096,0.141618682139919,0.0404661190786868,-0.0779916227203714,-0.140002087344968,0.187751278250435,0.191317934421393,0.0345918498311989,0.0784883546942964
"AL","Albania",2004-11-01,0.0147317488278901,-0.0317036039325342,0.17626588325419,0.0106926550617019,-0.0543478398411868,-0.203932110851371,0.104617887701889,0.160540198125425,0.0619790502359762,0.0889795115366869
"AL","Albania",2005-02-01,0.0161120211246926,-0.0421560787414421,0.0412907981758997,0.0383870984342686,-0.0724060683809476,-0.079033468249791,0.173759237746341,0.0828164600233356,0.0264758381514092,-0.0594913836890385
"AL","Albania",2005-05-01,0.0155916448563203,-0.0479546770391893,0.132014219160658,0.046994875201243,-0.0658509041585003,-0.171118903142105,0.162669213254643,0.0989032076942082,0.140057767731107,0.0532557989432096
"AL","Albania",2005-08-01,0.0170228457011147,-0.028635959359957,0.0926158935946964,0.0643452767246469,-0.117863948610529,-0.138986066362734,0.155773206003064,0.0358120027390416,0.0823162830154295,0.0329479973404947
"AL","Albania",2006-02-01,0.0178525861762555,-0.0516504358540036,0.0921127262208155,0.0603451892338875,-0.0923554020617875,-0.0440434192677184,0.0110102465964816,0.0220106352699578,0.216844361003264,0.0402387966422211
"AL","Albania",2006-05-01,0.0188550166152984,-0.0396992143520575,0.0532909333588965,0.0692184952078461,-0.117356018528087,-0.168568758204136,0.129939205315728,-0.0276080128116708,0.0925572057590929,-0.124210962004162
"AL","Albania",2006-08-01,0.0182187021378241,-0.0237141762245138,0.00893381967352508,0.0741740634060726,-0.122879167649145,-0.10368167215428,0.146677385588481,-0.0163783120877755,0.01675210400701,-0.0700148550205372
"AL","Albania",2006-11-01,0.0162191236020726,-0.0533212895553626,0.0460401706293598,0.0637219899169453,-0.112339579366993,-0.0884658962267881,0.221043641884411,-0.00416483694242651,0.0853071509828094,-0.0913185045376966
"AL","Albania",2007-02-01,0.017427447682327,-0.0278870180838717,0.0745941135094529,0.0696943547441181,-0.130499538136612,-0.154059729905526,0.201655404928302,-0.0196042306137211,0.0597520271258238,-0.0669889955806041
"AL","Albania",2007-06-01,0.0174500792387225,-0.0508775285334093,0.0889897423361515,0.0433597710591367,-0.0798081942404534,-0.0776974419065196,0.0580837273136592,-0.0058718745909904,0.132419789912837,-0.00928322075069539
"AL","Albania",2007-09-01,0.0183512956236946,-0.0158345941450804,0.034179903634276,0.0790070631925811,-0.111044558140414,-0.111673472523778,0.127622698474798,0.0415830428973803,0.145116965631514,-0.0228476403768611
"AL","Albania",2007-12-01,0.0185407133649529,0.00082434286692612,0.0493804471522585,0.0595183067315321,-0.0194004167718896,-0.1090012515974,0.0929678139772913,0.0398280729756746,0.129721915320106,-0.0573629527804794
"AL","Albania",2008-06-01,0.0173176059477076,0.00499864001773855,0.0566299225595488,0.114852529730521,-0.0699794122886265,-0.0835902934455991,0.168965136296327,0.0386020205943664,0.0347603990838748,0.00857757953953709
"AL","Albania",2008-09-01,0.0173862825347626,0.0459227170177724,0.0378573172675626,0.101944897427666,-0.0510739876170558,-0.0739136397345316,0.216681337115866,0.0593325287893247,0.0525286986858031,-0.0984115951674481
"AL","Albania",2008-12-01,0.0173081179147982,0.0155818556434644,0.0630900664541932,0.111120195082498,-0.087958215505998,-0.0725941181717966,0.127528612991564,0.0895183350160277,0.203631931069516,-0.0213858041721049
"AL","Albania",2009-03-01,0.0191999924408064,-0.0153372042232479,0.0695013932331172,0.0683971352725297,-0.117481478515246,-0.104136305104893,0.145818276435722,0.109973617176902,0.0938646002142139,-0.0417937462134491
"AL","Albania",2009-05-01,0.0194977688264836,-0.0452311141926088,0.0563322408654711,0.0425959893177778,-0.132929979648028,-0.0956802636332088,0.105709909054031,0.155450502257185,0.128769951862885,-0.00331749198833491
"AL","Albania",2009-08-01,0.0184688614015157,-0.0203621066372814,0.0787573492310285,0.0722920819005089,-0.167603715476497,-0.0201277831683997,0.191363408572627,0.0852005415424835,-0.0107235264839449,-0.00416369435893653
"AL","Albania",2009-11-01,0.0178467726164186,-0.0196631466966068,0.0809803808325575,0.0755995708567016,-0.176869029263661,-0.0608222474673474,0.179358465062332,0.051350817742127,0.0890456721379411,-0.071701137556263
"AL","Albania",2010-02-01,0.0173893744210115,-0.0211299810503733,0.0842016065036301,0.086724094320614,-0.155094005159059,-0.0537827729439674,0.216925517323741,0.0721428636345296,0.00284782004433408,-0.0141520498947992
"AL","Albania",2010-05-01,0.0162134468384784,-0.0226553292869905,0.0467457936358104,0.0634214287617276,-0.176727523703579,-0.0438913791554117,0.285557772315997,0.0928767873106146,0.10917779876163,0.0407049663082687
"AL","Albania",2010-11-01,0.0166439547315968,0.00466712363979962,0.0201453068540155,0.0242342329568284,-0.180844805186472,0.0503061535052919,0.230559832184738,0.0548201126225333,-0.0242820192339965,-0.0253273970697038
"AL","Albania",2011-02-01,0.0160847949903183,-0.0303545559799427,0.0132971573875196,0.0205358815931309,-0.12288883281553,0.0316864197304738,0.230314227338273,0.0284668011561814,-0.00695829449059461,-0.0701847350686013
"AL","Albania",2011-05-01,0.0135684444922245,-0.038375300197507,0.10720459780488,0.0775406189911836,-0.144404797174364,-0.0245669412652729,0.295350250067984,0.0778188578413062,-0.0924821043044837,-0.0623142688238006
"DZ","Algeria",1998-06-01,-0.04302655937469,-0.0885475826986599,-0.00905998574681873,0.0757763764508177,-0.0284984651466102,-0.00155465275604513,-0.0376142115565269,0.144102923144868,0.040223276828577,-0.0792657949951723
"DZ","Algeria",1998-11-01,-0.0259135229928278,-0.0760441627473168,0.0303906514474116,0.0916167447124978,-0.0503261439033155,-0.00608692358401233,-0.106409828352571,0.153814206740683,-0.0362801194396812,-0.0291876193826715
"DZ","Algeria",1999-02-01,-0.0383084112048466,-0.0734708497022342,-0.0170774648287838,0.0952111937919551,-0.0707603240608989,-0.0121117744343612,-0.0247348444836051,0.111153323720131,0.0588682742428797,-0.0837026535385614
"DZ","Algeria",1999-04-01,-0.0409389317838782,-0.054144793557171,-0.0621215429072731,0.104266213672305,-0.00550905630639963,0.0572189220818594,-0.0351156159194089,0.175861805040675,0.0206035394678004,-0.146389253246129
"DZ","Algeria",1999-11-01,-0.0295142711484962,-0.0726187758152826,0.00149557853340601,0.123140733824268,-0.0394736626778356,-0.0291578134484417,-0.0901989263196767,0.104771642531234,0.00379258603975646,-0.0621013849622348
"DZ","Algeria",2000-02-01,-0.044625909976516,-0.0631451817391393,-0.0172507545719063,0.0753742913071168,-0.000339160681195042,0.0513616666396777,-0.0770888136973232,0.175557389945577,-0.0685121020993837,-0.0598548014454018
"DZ","Algeria",2000-04-01,-0.0414246814682162,-0.0340877632723715,-0.0713494238331729,0.118344346267938,-0.0376501933973896,0.0190252006938305,-0.0935088567283721,0.157631054326789,0.0412147881878035,-0.0688305565916474
"DZ","Algeria",2000-05-01,-0.038580270040863,0.115857298184496,-0.0932681776353602,0.103326294990995,0.021038542978723,0.0498659442098802,-0.0158079026182207,0.0927326891194018,0.0440731914645859,0.00372920382440006
"DZ","Algeria",2000-06-01,-0.0397165102170565,0.115365080474048,-0.121697736259386,0.103615740591971,0.0283203548805312,0.02216281234784,0.0512796706555711,0.164859535049859,-0.00469005285876165,-0.0749287627656394
"DZ","Algeria",2000-07-01,-0.0334347426176978,-0.0687031234773169,-0.0481169840986537,0.0537653237089316,-0.0400607929274265,-0.0139287515084581,-0.12450474925394,0.0935371528626085,0.00328914470128673,-0.0530171397257742
"DZ","Algeria",2000-08-01,-0.0384217707817305,0.0633927327013517,-0.139047495491061,0.044321073734861,0.040174402049045,-0.0555952835265255,-0.0590083066749042,0.117175734231133,0.00590996120303871,-0.229834170633872
"DZ","Algeria",2000-09-01,-0.043207986485885,0.0510550803264467,-0.127955202821904,0.0279142747872422,0.0292657408097175,-0.0481163314865091,-0.0768417551722705,0.0606036935387167,0.0276871579026566,-0.159632237418055
"DZ","Algeria",2000-10-01,-0.042873407689052,-0.0507722770257853,-0.0192852142708214,0.107261961168814,-0.0236675606728313,-0.0415186702761286,-0.135561694167901,0.061307563214271,0.0206494227836258,-0.00597054432356379
"DZ","Algeria",2000-11-01,-0.0472954958016326,0.0684346987098555,-0.0365084550474342,0.046536252339208,0.0399846984377073,-0.0222355365018379,-0.164609842984429,0.04793095003596,0.0155295646933157,-0.132013642278668
"DZ","Algeria",2001-01-01,-0.0380825672214665,-0.0401038078295981,-0.0234534589238001,0.0901391004783984,-0.0499446869586299,-0.027947881807469,-0.0760594037780481,0.165085175495301,0.00512593659978297,-0.0625218733363122
"DZ","Algeria",2001-02-01,-0.0380844388588943,0.153407871545981,-0.100539568123157,0.0403792553973039,0.0548276473443104,-0.050720912262549,0.0343086160062441,0.099849942384108,-0.0122812110994813,-0.129109739223189
"DZ","Algeria",2001-03-01,-0.0437054126946077,0.142808313505343,-0.0821368673263912,0.0218443731880333,0.0369080187096078,-0.0669275354996531,0.0295010707764852,0.0702762275866041,-0.0114133256037692,-0.148807739248404
"DZ","Algeria",2001-05-01,-0.0403884496549969,-0.0385526006965264,-0.0145324038069098,0.0981825801530707,-0.0827962543389055,-0.0240858387860846,-0.103518221984974,0.0728989112855793,0.0345970997169628,-0.0387518380245455
"DZ","Algeria",2001-06-01,-0.0344033356241452,0.070566945322246,-0.0846274566775014,-0.0155448060881071,-0.00445130132588961,-0.127351131567535,-0.0698458378037871,-0.0239331598194551,0.0578956756340774,-0.103054194271255
"DZ","Algeria",2001-07-01,-0.0329917002193713,0.0803394310320802,-0.0678055305599561,0.0222923948497375,0.00212492199145061,-0.112369917333603,-0.093532633618245,0.0133905477060299,0.0438484427202021,-0.152648721090616
"DZ","Algeria",2001-08-01,-0.0369033294904906,-0.0329687577549893,0.00580236524197475,0.100636307081784,-0.0803077675022378,-0.0431431377107864,-0.0892319468998469,0.0564834469711375,0.00201642649565248,-0.118667663152118
"DZ","Algeria",2001-09-01,-0.0344988435915052,0.0295400180815992,-0.0860930938093327,-0.0299146254942173,0.0232757104290659,-0.112818316615944,-0.0892907737878637,0.0430667739435633,0.126844027922121,-0.176211879988564
"DZ","Algeria",2001-10-01,-0.0367171270848103,0.0226222102813748,-0.0785655973707641,-0.0288016435561075,0.00746459509938899,-0.0945648347119838,-0.0858440605580781,0.0914431021229061,0.0846248481712637,-0.0988497303892398
"DZ","Algeria",2001-11-01,-0.034330638731262,-0.0289264106979256,-0.071486060730148,0.0589522766349199,-0.065994326696664,-0.023579607638146,-0.105074796998556,0.0966991942496564,0.0510328664237588,-0.151398262163836
"DZ","Algeria",2001-12-01,-0.03380134451696,0.0359187820645465,-0.0921531993749596,-0.0050592656608937,-0.00078506077535876,-0.0941674128792965,-0.135285787190432,0.0780931864185334,0.103684058362409,-0.0544650627360243
"DZ","Algeria",2002-01-01,-0.0398486606662519,0.0570532010336488,-0.0858388902395932,-0.00265502156378655,0.0335146490250131,-0.0899490227940379,-0.15127010553546,0.0695058787341839,0.107049803673339,-0.0456288590300742
"DZ","Algeria",2002-02-01,-0.0372789635321973,-0.0294347382345228,-0.034025470638838,0.0832961649693512,-0.0673804936090831,-0.0547831150873338,-0.107397913885708,0.144243155211886,0.0704699404226382,-0.148779131297519
"DZ","Algeria",2002-03-01,-0.0384615602142958,0.0446770474015027,-0.0988743992469015,-0.0115199341129917,0.0186634127805934,-0.0752967813248545,-0.115040737186106,0.125293116072518,0.0819462699405942,-0.0631770935715777
"DZ","Algeria",2002-05-01,-0.0385875622713086,-0.0072285304295472,-0.0747160961565569,0.0870445953348192,-0.0503193890282625,-0.0636219577688699,0.018056588135297,0.16737200899873,0.024934110126193,-0.166580069430498
"DZ","Algeria",2002-07-01,-0.0256107697539146,0.101960498195913,-0.0217908465086195,0.0306597615186413,0.0242678534269316,-0.181803802896087,-0.0692933817979996,0.154156889629472,-0.0156024050326694,-0.0768786433114852
"DZ","Algeria",2002-09-01,0.0163733049360783,0.0729627847219325,0.0507866044100467,0.0564421749404956,0.0118864888792567,-0.0625221222253505,-0.0183981111811433,0.0603508436573227,-0.0587091379869033,-0.0587636949907857
"DZ","Algeria",2002-10-01,0.0168034842915922,0.059319663353152,-0.00541173138981503,0.0980162902889201,0.0286239355693329,-0.0874923570920575,0.0128396197741405,0.0837024807790157,-0.0553563746892924,-0.200497160959553
"DZ","Algeria",2002-11-01,0.0173356695575591,-0.0443316248815099,0.01119089224022,0.0861814425437055,-0.0496856862947903,0.00831336848178884,-0.112235653106885,0.108518994332188,0.0862788492809626,-0.073182818745241
"DZ","Algeria",2002-12-01,0.0166741834349049,0.0715773768441614,-0.0590648563329695,0.0705110403859135,0.041739738290408,0.000401467403643184,0.0609103544490932,0.289935852597693,-0.0353512599852837,-0.217440326205984
"DZ","Algeria",2003-01-01,0.0184436308449176,0.0170371138710846,-0.0567295008617914,0.031256036273552,0.0168258522166237,-0.00592813029494519,-0.0118586913731158,0.315880729368536,0.046503059463295,-0.215029565389657
