"iso2c","country","date","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","C1_ma"
"CU","Cuba",2007-01-01,0.340551946599655,0.430435324615525,0.592151441484137,0.562244267499903,0.320283698050663,0.444326887888016,0.645903016271478,0.355416081365747,0.866418974990336,0.545879201545577,0.457348369965705
"CU","Cuba",2007-02-01,0.555489503215216,0.451888157969128,0.505404657246081,0.709070633466632,0.330260155257679,0.585148704536614,0.741223683944619,0.468014254224402,0.818817011646859,0.585458534690853,0.448020724907435
"CU","Cuba",2007-03-01,0.437822096473478,0.440501427033793,0.490397615502864,0.671931968045977,0.357010702027209,0.607152628590812,0.711558853807474,0.533970781546966,0.878244084659704,0.480865092559863,0.496655799844347
"CU","Cuba",2007-04-01,0.429544385123515,0.432414437715389,0.485830505936038,0.67322481228526,0.346186120791915,0.609353153093963,0.713257706391078,0.524470651864998,0.898960113548524,0.493328807862683,0.433683240798497
"CU","Cuba",2007-05-01,0.628844291467774,0.461532271982599,0.478523683012261,0.777598798151997,0.28385479819291,0.54726540672647,0.634497907252297,0.447520445402098,0.746986034898921,0.41294831566574,0.529194338295645
"CU","Cuba",2007-06-01,0.384261788075533,0.442434870309962,0.562164193003083,0.64479243387591,0.305813716151649,0.514222432359461,0.690752428480891,0.393361179753311,0.888956748238948,0.468151357000069,0.506553039771654
"CU","Cuba",2007-07-01,0.368295446575459,0.444311685936616,0.56362112460817,0.651409131518321,0.290761945586793,0.492830719793514,0.693605310041728,0.409533851377654,0.908385850407041,0.475503772381982,0.376278617325496
"CU","Cuba",2007-08-01,0.457019810533131,0.430151758368743,0.440493452573532,0.813928431504617,0.303866255847736,0.611187450546205,0.584101266829471,0.386009641040181,0.780069531083626,0.499034788200212,0.412657628554295
"CU","Cuba",2007-10-01,0.362004798302524,0.451054346858706,0.569952391514522,0.69154069812965,0.20235582572107,0.556911653434291,0.542350226645802,0.415883875777801,0.919710297814454,0.528357778643116,0.409512304417828
"CU","Cuba",2007-11-01,0.561168381850823,0.458020267844637,0.496809892737769,0.759892644539809,0.309618501978658,0.534338008725976,0.570512754627107,0.321484412103154,0.841315763438558,0.498269305032897,0.461586590076674
"CU","Cuba",2007-12-01,0.349819311530991,0.38113549054736,0.456441670396649,0.650284775681577,0.257381932459432,0.627113076595991,0.53145760703127,0.470811660937704,0.815769674963696,0.592224005591348,0.455493846690907
"CU","Cuba",2008-01-01,0.448012010768407,0.395204182962868,0.505834660452688,0.674253418360986,0.290782625238565,0.528221022911108,0.613086988996677,0.457070319369105,0.751878409754357,0.592179946554133,0.398915661149699
"CU","Cuba",2008-02-01,0.557640022821232,0.330975669664142,0.437912747072206,0.68149027910486,0.288842400305388,0.494325787500857,0.642994140369244,0.468484363445891,0.763176338099335,0.603493213608432,0.50282601679482
"CU","Cuba",2008-03-01,0.48888921153219,0.42578313503837,0.551432749949643,0.731495619955256,0.302462176987021,0.446863159626825,0.565476453034065,0.370517100208253,0.861118829057224,0.604881169163159,0.523264617176711
"CU","Cuba",2008-04-01,0.372969308966592,0.360443975237944,0.559946220434666,0.667140090691075,0.281497491909375,0.489249704607006,0.427162051035745,0.315590086473928,0.736879687533004,0.638462581915776,0.430929260249391
"CU","Cuba",2008-05-01,0.416951305330376,0.398448571789643,0.540439741113438,0.642796502036069,0.336416165588293,0.492395871246605,0.441237575431801,0.3352898770962,0.723755593245391,0.60432461999045,0.394960307148484
"CU","Cuba",2008-06-01,0.417885198343316,0.313600315330554,0.47948740851028,0.643896538289259,0.363748816617252,0.477520782458983,0.622257510036856,0.375656509203509,0.851023313344287,0.531763606842,0.417418251836846
"CU","Cuba",2008-07-01,0.450336497877887,0.438443829404093,0.512622593676736,0.751289954298383,0.31809243543454,0.491104637440659,0.559862343908002,0.418898273352218,0.764188245513044,0.525602378704879,0.434110848110602
"CU","Cuba",2008-08-01,0.395094127833455,0.405735931504492,0.576333247391113,0.706678403973573,0.376775665519059,0.558065020373873,0.52794184362245,0.421564626378338,0.687221931963931,0.552231784535642,0.422715312855671
"CU","Cuba",2008-09-01,0.29896432267735,0.359972805531174,0.592143816779161,0.786788304684557,0.265035634299339,0.672631554108162,0.438204562119854,0.401227802665035,0.641145199096173,0.603027341108755,0.347029225255403
